feature,importance
right_pokemon_charge_move_1_78,0.00021552662447907369
left_pokemon_charge_move_2_168,0.00021349775847573872
right_pokemon_fast_move_87,0.00021336612231300834
right_pokemon_charge_move_2_105,0.00021240172764325026
right_pokemon_charge_move_2_144,0.0002097604525430837
left_pokemon_charge_move_2_49,0.00020974800676231385
right_pokemon_charge_move_1_86,0.0002094247844573636
left_pokemon_type_2_13,0.00020647111615167447
right_pokemon_charge_move_1_28,0.00020642788055201026
right_pokemon_fast_move_92,0.00020609569565362352
right_pokemon_charge_move_2_79,0.00020608422393341517
left_pokemon_fast_move_30,0.00020509572483933517
right_pokemon_charge_move_1_201,0.00020258626032259875
right_pokemon_charge_move_1_167,0.0002021223109799842
left_pokemon_fast_move_108,0.0002007467343600711
left_pokemon_charge_move_1_289,0.00020028704339061112
right_pokemon_charge_move_1_244,0.00019991523168973803
left_pokemon_charge_move_2_149,0.00019972133013995884
right_pokemon_charge_move_2_62,0.00019900767391566672
left_pokemon_charge_move_1_43,0.00019714412187759063
right_pokemon_charge_move_1_251,0.00019684049663901606
left_pokemon_charge_move_2_111,0.00019607814176779323
right_pokemon_charge_move_2_228,0.00019548402076520295
right_pokemon_charge_move_2_267,0.0001948731141861623
right_pokemon_charge_move_1_137,0.00019252523628603762
right_pokemon_charge_move_2_224,0.0001917460966747753
left_pokemon_charge_move_1_183,0.00019133614447289652
right_pokemon_charge_move_1_type_5,0.00018991116359087147
right_pokemon_charge_move_1_21,0.00018975041213044775
right_pokemon_charge_move_2_187,0.00018907186565796276
left_pokemon_charge_move_2_23,0.00018879365907701663
left_pokemon_charge_move_1_64,0.00018876848475166854
left_pokemon_type_2_1,0.0001887522233336114
left_pokemon_fast_move_126,0.00018871236211457165
right_pokemon_charge_move_2_11,0.00018861281812906507
left_pokemon_fast_move_5,0.00018517769625107854
right_pokemon_charge_move_1_82,0.0001846514164820916
right_pokemon_charge_move_1_43,0.0001819588700375396
left_pokemon_charge_move_2_227,0.00018177410022006136
right_pokemon_charge_move_2_183,0.00018091978590191782
left_pokemon_charge_move_2_284,0.00017917918300399633
left_pokemon_charge_move_2_241,0.00017896880490089179
right_pokemon_fast_move_126,0.0001786088337077834
left_pokemon_charge_move_2_156,0.00017765970119029754
left_pokemon_fast_move_104,0.00017740296411793198
right_pokemon_charge_move_1_139,0.00017684023536459635
right_pokemon_charge_move_2_15,0.0001719186018858412
right_pokemon_charge_move_2_146,0.00017106868146647087
right_pokemon_charge_move_2_182,0.00017100731738682725
right_pokemon_charge_move_2_296,0.0001699871591620227
right_pokemon_charge_move_2_153,0.00016966981538798514
left_pokemon_fast_move_20,0.00016953537928364346
right_pokemon_charge_move_2_60,0.0001692712085836636
left_pokemon_fast_move_13,0.0001691608819454525
left_pokemon_charge_move_2_141,0.0001687008131661849
right_pokemon_charge_move_2_118,0.00016738654348091172
right_pokemon_charge_move_2_74,0.00016541687557800747
left_pokemon_charge_move_1_282,0.00016494819308131777
right_pokemon_fast_move_121,0.00016421138662298926
right_pokemon_charge_move_2_248,0.00016343059324881926
left_pokemon_charge_move_2_58,0.00016301275433776335
right_pokemon_charge_move_2_122,0.00016263773757205934
left_pokemon_charge_move_2_146,0.00016232392412150466
right_pokemon_charge_move_1_45,0.00016123728804614464
right_pokemon_charge_move_1_60,0.00016091374333016654
right_pokemon_charge_move_1_135,0.0001599045227074506
left_pokemon_charge_move_1_215,0.00015980279322061486
left_pokemon_charge_move_1_279,0.00015932116576929857
right_pokemon_charge_move_1_292,0.00015719996705697455
right_pokemon_charge_move_2_38,0.00015689301934750845
right_pokemon_charge_move_2_143,0.000156206926476982
left_pokemon_charge_move_1_161,0.00015531703187240468
right_pokemon_charge_move_2_49,0.0001552989868349776
right_pokemon_charge_move_1_285,0.0001545431272771155
right_pokemon_charge_move_2_260,0.00015365833927538886
left_pokemon_charge_move_1_97,0.00015359482331115429
left_pokemon_charge_move_2_143,0.00015350579727753326
left_pokemon_charge_move_2_79,0.0001529574384053648
right_pokemon_charge_move_1_61,0.00015175043052575757
right_pokemon_charge_move_1_48,0.00015046829768037735
right_pokemon_charge_move_2_168,0.00015006282636580542
left_pokemon_fast_move_123,0.00014926571120055202
right_pokemon_charge_move_2_240,0.00014912764308575615
left_pokemon_charge_move_1_148,0.00014869719352771294
right_pokemon_charge_move_2_154,0.00014857308187961766
right_pokemon_fast_move_147,0.00014789217283260546
left_pokemon_charge_move_2_127,0.00014747359951446212
right_pokemon_charge_move_2_41,0.00014724178071784172
right_pokemon_fast_move_13,0.00014620611218075757
right_pokemon_charge_move_1_148,0.00014437235459278166
right_pokemon_charge_move_2_176,0.00014403211409574684
left_pokemon_fast_move_83,0.00014350521161264368
left_pokemon_charge_move_2_240,0.00014282966258310538
left_pokemon_charge_move_2_139,0.00014213622211827766
left_pokemon_fast_move_11,0.00014199271862044407
left_pokemon_charge_move_2_297,0.0001417856340240178
left_pokemon_charge_move_1_209,0.00014074993631907245
right_pokemon_charge_move_2_111,0.00013898056301491044
right_pokemon_charge_move_2_250,0.00013831566022136021
left_pokemon_charge_move_2_186,0.00013588123768631445
left_pokemon_charge_move_1_131,0.00013250361074015787
left_pokemon_charge_move_1_41,0.00013175907224734402
left_pokemon_charge_move_1_84,0.00013061660696567435
left_pokemon_charge_move_1_type_17,0.0001304992730020618
left_pokemon_charge_move_1_240,0.0001288313326690981
right_pokemon_charge_move_1_74,0.0001281623400083191
right_pokemon_charge_move_2_69,0.00012778492042129865
left_pokemon_charge_move_2_295,0.00012418040116302947
right_pokemon_charge_move_1_235,0.0001198302840775659
left_pokemon_charge_move_1_167,0.00011980996272989165
right_pokemon_charge_move_1_79,0.00011973737087783758
right_pokemon_charge_move_1_187,0.0001184785172477347
left_pokemon_fast_move_142,0.00011807788207424176
left_pokemon_charge_move_1_211,0.0001172680038296527
right_pokemon_charge_move_1_156,0.00011719129044616389
left_pokemon_charge_move_1_17,0.00011709961764290431
right_pokemon_charge_move_2_201,0.00011704637319658315
left_pokemon_charge_move_1_285,0.00011670524078286695
right_pokemon_charge_move_1_2,0.00011663171094992343
right_pokemon_fast_move_124,0.0001162673542117126
left_pokemon_charge_move_1_184,0.00011557337487357219
left_pokemon_charge_move_2_113,0.0001141627131741822
left_pokemon_charge_move_1_291,0.00011372222105285773
left_pokemon_charge_move_2_250,0.00011348631069714201
left_pokemon_charge_move_1_192,0.00011333499955265115
left_pokemon_charge_move_2_101,0.00011311614477194884
right_pokemon_charge_move_2_237,0.00011226427778287543
left_pokemon_charge_move_1_297,0.00011140375634914193
left_pokemon_fast_move_84,0.00011114049263799058
right_pokemon_charge_move_1_180,0.00011039749586397004
left_pokemon_charge_move_2_187,0.00010919155268220334
left_pokemon_charge_move_2_99,0.00010837442411081751
left_pokemon_charge_move_1_103,0.00010626972273924942
right_pokemon_charge_move_1_64,0.00010504171628668872
left_pokemon_charge_move_2_191,0.00010453964905777116
left_pokemon_fast_move_117,0.00010310724057276374
left_pokemon_charge_move_2_61,0.00010304829066654676
right_pokemon_charge_move_2_169,0.00010156023781489465
right_pokemon_fast_move_141,0.00010144785116162095
left_pokemon_charge_move_2_262,0.00010102708748339005
right_pokemon_charge_move_2_184,0.0001001799066776062
right_pokemon_fast_move_32,9.960269404986834e-05
left_pokemon_charge_move_1_249,9.724356163570945e-05
left_pokemon_fast_move_96,9.706626674041994e-05
right_pokemon_charge_move_2_160,9.673322099808136e-05
right_pokemon_charge_move_2_114,9.655620594423835e-05
right_pokemon_charge_move_1_215,9.642980489778585e-05
left_pokemon_charge_move_2_51,9.56755850429283e-05
right_pokemon_charge_move_1_57,9.541655986638829e-05
right_pokemon_charge_move_2_149,9.509087451537643e-05
right_pokemon_fast_move_10,9.478417213349744e-05
left_pokemon_charge_move_1_277,9.364582726725229e-05
left_pokemon_charge_move_2_285,9.191788340557831e-05
left_pokemon_charge_move_2_237,9.12895299287365e-05
left_pokemon_charge_move_2_188,9.108540292077645e-05
right_pokemon_charge_move_1_171,9.013060723985636e-05
left_pokemon_charge_move_2_235,8.817573112855431e-05
right_pokemon_fast_move_91,8.79953934955595e-05
left_pokemon_charge_move_2_224,8.67281770395209e-05
left_pokemon_charge_move_1_244,8.655544838506657e-05
right_pokemon_charge_move_2_171,8.479472996208323e-05
right_pokemon_charge_move_2_1,8.456009622758715e-05
right_pokemon_charge_move_1_146,8.433637574275657e-05
right_pokemon_charge_move_1_295,8.397444833433834e-05
left_pokemon_charge_move_1_109,8.36866313521295e-05
left_pokemon_charge_move_2_74,8.366521200463948e-05
left_pokemon_charge_move_2_182,8.366406958907217e-05
left_pokemon_charge_move_1_65,8.356134338544735e-05
right_pokemon_charge_move_2_92,8.239014417103751e-05
left_pokemon_charge_move_2_161,8.232776169595655e-05
right_pokemon_charge_move_2_284,8.193825625500815e-05
right_pokemon_charge_move_2_67,8.137649551523128e-05
left_pokemon_charge_move_2_77,8.117648648236407e-05
right_pokemon_charge_move_2_99,8.079617314087987e-05
right_pokemon_charge_move_2_141,8.055977101283474e-05
left_pokemon_charge_move_2_103,7.943948675647932e-05
right_pokemon_charge_move_2_192,7.903380234294225e-05
left_pokemon_charge_move_1_135,7.754596016298965e-05
left_pokemon_charge_move_2_258,7.7170243096746e-05
left_pokemon_charge_move_2_24,7.702483460348627e-05
left_pokemon_charge_move_2_130,7.681545703542504e-05
left_pokemon_fast_move_133,7.672594987920743e-05
right_pokemon_charge_move_2_188,7.577265109719681e-05
right_pokemon_charge_move_1_191,7.441165494919356e-05
right_pokemon_charge_move_2_51,7.358067664821479e-05
left_pokemon_charge_move_2_144,7.302344456404261e-05
left_pokemon_fast_move_91,7.279083268740514e-05
left_pokemon_charge_move_1_123,7.265055335439462e-05
right_pokemon_charge_move_2_103,7.236458873348617e-05
left_pokemon_charge_move_1_176,7.21204992234013e-05
left_pokemon_charge_move_2_120,7.165111701270163e-05
left_pokemon_charge_move_1_57,7.161190026526068e-05
right_pokemon_charge_move_1_9,7.143430918833735e-05
right_pokemon_type_2_1,7.10173486437722e-05
right_pokemon_charge_move_2_232,7.093330100540847e-05
right_pokemon_charge_move_2_280,7.02434418002059e-05
left_pokemon_charge_move_2_123,6.961394090669973e-05
left_pokemon_charge_move_1_200,6.957087679390831e-05
right_pokemon_charge_move_1_34,6.940067855390364e-05
right_pokemon_charge_move_1_213,6.936497610688162e-05
right_pokemon_charge_move_1_24,6.904048232191382e-05
left_pokemon_charge_move_2_40,6.900050911231127e-05
right_pokemon_charge_move_2_94,6.896777429317101e-05
right_pokemon_charge_move_2_130,6.842989197899992e-05
right_pokemon_charge_move_1_240,6.827476194020107e-05
right_pokemon_charge_move_1_186,6.742957537853885e-05
left_pokemon_charge_move_1_151,6.651713898848663e-05
left_pokemon_charge_move_1_283,6.624004221980407e-05
right_pokemon_charge_move_2_40,6.528774594821582e-05
right_pokemon_fast_move_96,6.491832894431481e-05
left_pokemon_charge_move_2_280,6.333599294309766e-05
right_pokemon_charge_move_1_127,6.330533904355624e-05
right_pokemon_fast_move_65,6.238174868750729e-05
left_pokemon_charge_move_1_268,6.214594999187509e-05
left_pokemon_charge_move_1_74,6.209070576872769e-05
right_pokemon_charge_move_2_21,6.152268988055874e-05
right_pokemon_charge_move_1_17,6.101111803007886e-05
right_pokemon_fast_move_49,6.097959165906359e-05
left_pokemon_charge_move_2_246,6.069324584492361e-05
right_pokemon_charge_move_1_103,5.8619131509840794e-05
right_pokemon_charge_move_2_235,5.833061370079811e-05
right_pokemon_charge_move_2_48,5.731289555302813e-05
left_pokemon_fast_move_79,5.719472708430658e-05
left_pokemon_type_1_8,5.560129746569268e-05
right_pokemon_charge_move_1_131,5.556722692571849e-05
left_pokemon_fast_move_141,5.543740883080582e-05
right_pokemon_fast_move_83,5.525646726940776e-05
left_pokemon_charge_move_2_11,5.51366142209441e-05
right_pokemon_charge_move_2_47,5.492336990758416e-05
left_pokemon_fast_move_89,5.418586690740846e-05
left_pokemon_charge_move_2_175,5.302172110392034e-05
right_pokemon_charge_move_1_153,5.2743378786082185e-05
right_pokemon_fast_move_81,5.230121698250931e-05
left_pokemon_charge_move_2_226,5.20037030818785e-05
left_pokemon_charge_move_2_104,5.087789603892484e-05
left_pokemon_charge_move_1_24,5.0191275120897893e-05
left_pokemon_fast_move_112,4.993857586737873e-05
right_pokemon_charge_move_2_175,4.953258770170776e-05
left_pokemon_charge_move_1_61,4.8501185708207826e-05
left_pokemon_charge_move_1_2,4.791377974248619e-05
left_pokemon_charge_move_2_133,4.718738283746518e-05
right_pokemon_charge_move_2_161,4.629998453981246e-05
left_pokemon_charge_move_2_21,4.5420145478001555e-05
right_pokemon_charge_move_1_114,4.3013525120796554e-05
left_pokemon_fast_move_49,4.2370505374736616e-05
right_pokemon_charge_move_2_242,4.218222581404947e-05
left_pokemon_charge_move_1_175,4.157285489870426e-05
right_pokemon_charge_move_2_211,3.9956639751439265e-05
left_pokemon_charge_move_2_180,3.9782342441495326e-05
left_pokemon_charge_move_1_60,3.752806308467797e-05
left_pokemon_charge_move_1_139,3.747828381796864e-05
left_pokemon_charge_move_1_127,3.724960980253206e-05
left_pokemon_charge_move_2_232,3.713004819155541e-05
right_pokemon_fast_move_142,3.708956917609778e-05
right_pokemon_charge_move_2_186,3.689139242781025e-05
right_pokemon_fast_move_117,3.6855015550194066e-05
right_pokemon_charge_move_1_102,3.632650575376218e-05
right_pokemon_charge_move_2_241,3.4863405597093314e-05
left_pokemon_fast_move_147,3.4389502321779176e-05
right_pokemon_charge_move_1_65,3.387540939378252e-05
left_pokemon_charge_move_1_36,3.0148649303787457e-05
right_pokemon_charge_move_1_200,2.9008721190249238e-05
right_pokemon_charge_move_2_71,2.869085409603049e-05
left_pokemon_charge_move_1_type_5,2.8134126558856184e-05
left_pokemon_charge_move_1_235,2.767957224320916e-05
left_pokemon_charge_move_1_226,2.6294430868610697e-05
left_pokemon_charge_move_2_160,2.477244475024196e-05
left_pokemon_fast_move_65,2.3654671852712577e-05
left_pokemon_charge_move_2_169,2.330558665243412e-05
left_pokemon_charge_move_1_275,2.282819790847967e-05
left_pokemon_charge_move_1_158,2.1502870627226496e-05
right_pokemon_charge_move_2_113,2.0944979828544928e-05
left_pokemon_charge_move_2_69,2.0318208515000433e-05
right_pokemon_charge_move_2_32,1.921199920005163e-05
left_pokemon_charge_move_1_162,1.8801554969743505e-05
left_pokemon_charge_move_1_213,1.8311569150131346e-05
left_pokemon_charge_move_1_120,1.8291378647321114e-05
left_pokemon_charge_move_1_204,1.752643540455677e-05
right_pokemon_charge_move_1_175,1.4111315656971764e-05
left_pokemon_charge_move_1_89,6.171285049010836e-06
left_pokemon_charge_move_2_183,5.589447031171091e-06
left_pokemon_charge_move_2_94,3.316923936920593e-06
left_pokemon_charge_move_2_171,3.043098809889997e-06
left_pokemon_charge_move_2_118,3.0120933539006834e-06
right_pokemon_charge_move_1_183,2.513885996406546e-06
right_pokemon_fast_move_7,1.61675946835739e-06
right_pokemon_charge_move_1_40,1.3459029015257169e-06
right_pokemon_charge_move_2_123,1.2942432138678788e-06
left_pokemon_charge_move_2_15,4.6792953785127e-07
right_pokemon_charge_move_1_158,3.972742083008842e-07
right_pokemon_charge_move_1_151,2.999784982493119e-07
right_pokemon_fast_move_133,2.8352751733299374e-07
right_pokemon_charge_move_2_23,2.4498727383088795e-07
right_pokemon_charge_move_1_36,2.413428797419406e-07
left_pokemon_charge_move_2_117,2.1738564136984596e-07
right_pokemon_charge_move_2_0,7.387060193700977e-08
right_pokemon_charge_move_2_265,3.0791330373150675e-09
left_pokemon_charge_move_2_92,2.1914785442154374e-09
left_pokemon_charge_move_2_105,7.588287271553376e-10
right_pokemon_charge_move_2_120,0.0
left_pokemon_fast_move_38,0.0
right_pokemon_charge_move_1_72,0.0
left_pokemon_charge_move_1_153,0.0
right_pokemon_charge_move_2_117,0.0
left_pokemon_charge_move_2_265,0.0
left_pokemon_charge_move_1_72,0.0
right_pokemon_charge_move_1_211,0.0
left_pokemon_fast_move_110,0.0
left_pokemon_fast_move_128,0.0
right_pokemon_charge_move_1_282,0.0
left_pokemon_charge_move_2_type_0,0.0
right_pokemon_charge_move_1_249,0.0
left_pokemon_fast_move_145,0.0
left_pokemon_charge_move_1_58,0.0
right_pokemon_charge_move_2_5,0.0
left_pokemon_charge_move_1_40,0.0
left_pokemon_charge_move_1_45,0.0
left_pokemon_fast_move_87,0.0
left_pokemon_charge_move_1_23,0.0
left_pokemon_charge_move_2_114,0.0
right_pokemon_charge_move_1_255,0.0
right_pokemon_charge_move_1_161,0.0
left_pokemon_charge_move_1_255,0.0
left_pokemon_charge_move_2_78,0.0
right_pokemon_fast_move_110,0.0
right_pokemon_charge_move_1_123,0.0
right_pokemon_charge_move_1_120,0.0
right_pokemon_charge_move_1_89,0.0
left_pokemon_charge_move_2_67,0.0
right_pokemon_fast_move_145,0.0
right_pokemon_fast_move_128,0.0
right_pokemon_charge_move_2_244,0.0
left_pokemon_charge_move_1_295,0.0
left_pokemon_charge_move_2_0,0.0
right_pokemon_charge_move_2_type_0,0.0
left_pokemon_charge_move_1_186,0.0
